Heure,IP source,IP destination,Flag,Seq,Length
11:42:22.611532,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"352235:352771,","1418
"
11:42:22.611535,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"3092649507:3092649731,","0
"
11:42:22.611538,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],id,"1418
"
11:42:22.611544,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],id,"1418
"
11:42:22.611552,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"2189:2289,","0
"
11:42:22.611554,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"1:91,","1418
"
11:42:22.612292,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"91:1509,","1418
"
11:42:22.612297,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"1509:2927,","0
"
11:42:22.612299,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"2927:4345,","1418
"
11:42:22.612401,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"4345:5763,","1418
"
11:42:22.612406,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"5763:7181,","0
"
11:42:22.612409,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"7181:8599,","1418
"
11:42:22.612416,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"8599:10017,","1418
"
11:42:22.613150,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"10017:11435,","0
"
11:42:22.613158,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[P.],"11435:12853,","1418
"
11:42:22.613289,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"12853:14271,","1418
"
11:42:22.613295,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"14271:15689,","0
"
11:42:22.613299,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"15689:17107,","1418
"
11:42:22.613677,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"17107:18525,","1418
"
11:42:22.613684,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"18525:19943,","0
"
11:42:22.613688,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"19943:21361,","1418
"
11:42:22.613781,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"21361:22779,","1418
"
11:42:22.613811,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"22779:24197,","0
"
11:42:22.613814,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"24197:25615,","1418
"
11:42:22.613820,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"25615:27033,","1418
"
11:42:22.614535,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"27033:28451,","0
"
11:42:22.614539,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"28451:29869,","1418
"
11:42:22.614699,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"29869:31287,","1418
"
11:42:22.614701,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"31287:32705,","1418
"
11:42:22.614703,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"32705:34123,","1418
"
11:42:22.614708,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"34123:35541,","1418
"
11:42:22.614710,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"35541:36959,","0
"
11:42:22.614712,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"36959:38377,","1418
"
11:42:22.615404,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"38377:39795,","1418
"
11:42:22.615569,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"39795:41213,","0
"
11:42:22.615575,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"41213:42631,","1418
"
11:42:22.615582,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"42631:44049,","1418
"
11:42:22.615584,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"44049:45467,","1418
"
11:42:22.615586,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"45467:46885,","1418
"
11:42:22.615590,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"46885:48303,","1418
"
11:42:22.616286,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"48303:49721,","1418
"
11:42:22.616294,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"49721:51139,","1418
"
11:42:22.616446,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"51139:52557,","1418
"
11:42:22.616451,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"52557:53975,","1418
"
11:42:22.616453,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[P.],"53975:55393,","1418
"
11:42:22.616459,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"55393:56811,","1418
"
11:42:22.616461,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"56811:58068,","1418
"
11:42:22.616463,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"1595:1702,","1418
"
11:42:22.617181,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"224:270,","0
"
11:42:22.617345,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"1702:1879,","0
"
11:42:22.617352,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"1879:1917,","1418
"
11:42:22.617360,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"352771:352925,","1418
"
11:42:22.617362,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"352925:353742,","1418
"
11:42:22.617364,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"353742:353780,","1418
"
11:42:22.617368,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"353780:353826,","1418
"
11:42:22.618038,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"1917:1963,","1418
"
11:42:22.618042,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"353826:353981,","1418
"
11:42:22.618209,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"353981:354019,","1418
"
11:42:22.618215,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"1963:2121,","1418
"
11:42:22.618219,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"2121:3319,","1418
"
11:42:22.618226,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"3319:3435,","1418
"
11:42:22.618228,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"354019:354134,","1418
"
11:42:22.618230,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"354134:355552,","1418
"
11:42:22.618858,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"355552:356970,","1418
"
11:42:22.619024,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"356970:358388,","1418
"
11:42:22.619032,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"358388:359806,","1418
"
11:42:22.619040,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"359806:361224,","1418
"
11:42:22.619042,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"361224:362642,","1418
"
11:42:22.619044,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"362642:364060,","1418
"
11:42:22.619048,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"364060:365478,","1418
"
11:42:22.619627,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"365478:366896,","1418
"
11:42:22.619635,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"366896:368314,","0
"
11:42:22.619804,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"368314:369732,","1418
"
11:42:22.619808,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"369732:371150,","1418
"
11:42:22.619809,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"371150:372568,","1418
"
11:42:22.619811,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"372568:373986,","1418
"
11:42:22.619812,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"373986:375404,","1418
"
11:42:22.619857,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"375404:376822,","1418
"
11:42:22.620558,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"376822:378240,","1418
"
11:42:22.620681,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"378240:379658,","1418
"
11:42:22.620686,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"379658:381076,","1418
"
11:42:22.620878,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"381076:382494,","1418
"
11:42:22.620881,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"382494:383912,","1418
"
11:42:22.620883,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"383912:385330,","1418
"
11:42:22.620885,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"385330:386748,","1418
"
11:42:22.620886,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"386748:388166,","1418
"
11:42:22.620887,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"388166:389584,","1418
"
11:42:22.621641,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"389584:391002,","1418
"
11:42:22.621833,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"391002:392420,","1418
"
11:42:22.621835,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"392420:393838,","1418
"
11:42:22.621837,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"393838:395256,","1418
"
11:42:22.621838,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"395256:396674,","1418
"
11:42:22.621839,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"396674:398092,","1418
"
11:42:22.621841,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"398092:399510,","1418
"
11:42:22.621910,BP-Linux8.49777,ns1.lan.rt.domain:,[.],"399510:400928,","1418
"
11:42:22.621952,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"400928:402346,","1418
"
11:42:22.622062,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"402346:403764,","1418
"
11:42:22.622620,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"403764:405182,","1418
"
11:42:22.622809,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"405182:406600,","1418
"
11:42:22.622813,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"406600:408018,","1418
"
11:42:22.622815,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"408018:409436,","1418
"
11:42:22.622816,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"409436:410854,","1418
"
11:42:22.622817,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"410854:412272,","1418
"
11:42:22.622820,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"412272:412859,","1418
"
11:42:22.623582,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"412859:412905,","1418
"
11:42:22.623774,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"3435:3481,","1418
"
11:42:22.623775,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"412905:413065,","1418
"
11:42:22.623777,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"413065:413151,","1418
"
11:42:22.623778,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"413151:413305,","1418
"
11:42:22.623780,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"413305:413343,","1418
"
11:42:22.623781,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"413343:413382,","1418
"
11:42:22.624545,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"413382:413420,","1418
"
11:42:22.624738,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"413420:413466,","1418
"
11:42:22.624740,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"3481:3527,","1418
"
11:42:22.624742,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"3527:4741,","1418
"
11:42:22.624744,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"413466:413580,","1418
"
11:42:22.624745,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"413580:414998,","0
"
11:42:22.624746,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"414998:415414,","1418
"
11:42:22.624770,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[P.],"415414:415460,","1418
"
11:42:22.625102,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"4741:4787,","0
"
11:42:22.625296,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],id,"1418
"
11:42:22.625300,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],id,"1418
"
11:42:22.625302,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"2289:2389,","1418
"
11:42:22.625303,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"4787:4907,","1418
"
11:42:22.625305,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"4907:4945,","1418
"
11:42:22.625306,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"415460:415613,","1418
"
11:42:22.625659,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"415613:415651,","1418
"
11:42:22.625664,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"415651:415697,","0
"
11:42:22.625894,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"4945:4991,","1418
"
11:42:22.625898,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"2597832224:2597832489,","1418
"
11:42:22.625900,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"4991:5068,","1418
"
11:42:22.625901,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"1:162,","1418
"
11:42:22.625903,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"162:200,","1418
"
11:42:22.625904,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"200:246,","1418
"
11:42:22.625906,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"265:311,","1418
"
11:42:22.625907,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"5068:5379,","1418
"
11:42:22.625908,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"5379:5417,","1418
"
11:42:22.625909,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"415697:415859,","1418
"
11:42:22.626574,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"415859:417277,","1418
"
11:42:22.626579,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"417277:417420,","1418
"
11:42:22.626808,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"417420:417466,","1418
"
11:42:22.626812,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"5417:5463,","0
"
11:42:22.626814,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"224101880:224102089,","1418
"
11:42:22.626816,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"417466:417619,","1418
"
11:42:22.626818,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"417619:417657,","536
"
11:42:22.626819,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"417657:417703,","0
"
11:42:22.626821,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"5463:5509,","224
"
11:42:22.626822,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"1:208,","0
"
11:42:22.626824,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"209:255,","64
"
11:42:22.626825,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"1890593765:1890593935,","64
"
11:42:22.627342,ns1.lan.rt.domain,BP-Linux8.49777:,[.],"1:183,","100
"
11:42:22.627451,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"183:221,","0
"
11:42:22.627455,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"221:267,","90
"
11:42:22.627697,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"170:216,","1418
"
11:42:22.627700,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"311:464,","1418
"
11:42:22.627701,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"246:564,","0
"
11:42:22.627702,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"564:602,","1418
"
11:42:22.627704,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"602:648,","1418
"
11:42:22.627705,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"464:510,","1418
"
11:42:22.627707,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"255:411,","1418
"
11:42:22.627709,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"208:399,","1418
"
11:42:22.627710,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"399:437,","1418
"
11:42:22.627720,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"437:483,","1418
"
11:42:22.627721,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"411:457,","1418
"
11:42:22.627951,BP-Linux8.60401,ns1.lan.rt.domain:,[.],"216:369,","1418
"
11:42:22.627980,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"267:341,","1418
"
11:42:22.628433,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"341:379,","1418
"
11:42:22.628650,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"379:425,","1418
"
11:42:22.628653,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"369:415,","1418
"
11:42:22.628659,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],id,"1418
"
11:42:22.628661,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],id,"1418
"
11:42:22.628662,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"2389:2489,","1418
"
11:42:22.628664,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"5509:5720,","1418
"
11:42:22.628665,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"5720:5873,","1418
"
11:42:22.628666,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"5873:5911,","1418
"
11:42:22.628668,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"417703:417856,","1418
"
11:42:22.628765,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[P.],"417856:417894,","1418
"
11:42:22.629093,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"417894:417940,","1418
"
11:42:22.629363,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"5911:5957,","1418
"
11:42:22.629366,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"417940:418037,","1418
"
11:42:22.629367,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"418037:418600,","1418
"
11:42:22.629368,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"418600:418639,","1418
"
11:42:22.629370,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"418639:418677,","1418
"
11:42:22.629371,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"418677:418723,","1418
"
11:42:22.629372,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"5957:6003,","1418
"
11:42:22.629373,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"1503299860:1503299996,","1418
"
11:42:22.629374,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"136:253,","1418
"
11:42:22.629376,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"253:371,","1418
"
11:42:22.629377,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"1:144,","1418
"
11:42:22.629378,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"144:1025,","1418
"
11:42:22.629387,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"1025:1071,","1418
"
11:42:22.630047,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"371:417,","1418
"
11:42:22.630174,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[P.],"1071:1206,","1418
"
11:42:22.630178,par10s38-in-f3.1e100.net.https,BP-Linux8.34862:,[.],"1206:1969,","1418
"
11:42:22.632747,BP-Linux8.34862,par10s38-in-f3.1e100.net.https:,[.],"1969:2104,","1257
"
11:42:22.657020,ns1.lan.rt.domain,BP-Linux8.60401:,[P.],"2104:3241,","0
"
11:42:22.720980,BP-Linux8.53440,par21s23-in-f3.1e100.net.https:,[.],"6003:6158,","0
"
11:42:22.724732,BP-Linux8.51712,server-54-230-114-73.mrs52.r.cloudfront.net.https:,[P.],"418723:418797,","107
"
11:42:22.724764,BP-Linux8,192.168.115.1:,[.],"418797:420021,","46
"
11:42:22.724864,192.168.115.1,BP-Linux8:,[.],"420021:420060,","177
"
11:42:22.724929,BP-Linux8.ssh,192.168.190.130.50245:,[.],"420060:420098,","38
"
11:42:22.731087,server-54-230-114-73.mrs52.r.cloudfront.net.https,BP-Linux8.51712:,[.],"420098:420144,","0
"
11:42:22.733312,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[P.],"6158:6204,","0
"
11:42:22.733441,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"417:547,","154
"
11:42:22.733578,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"547:677,","817
"
11:42:22.733584,BP-Linux8.53440,par21s23-in-f3.1e100.net.https:,[.],"3241:3375,","38
"
11:42:22.733592,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"3375:4793,","46
"
11:42:22.733888,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"4793:5302,","0
"
11:42:22.734055,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"5302:5348,","46
"
11:42:22.734059,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"677:723,","0
"
11:42:22.734061,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"5348:5483,","155
"
11:42:22.734063,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"5483:6901,","38
"
11:42:22.734836,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"6901:7525,","0
"
11:42:22.734840,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[P.],"2442994735,","0
"
11:42:22.734970,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"723:841,","158
"
11:42:22.734974,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"3919739769,","0
"
11:42:22.734976,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1459295790,","1198
"
11:42:22.735761,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"3865199051,","116
"
11:42:22.735928,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1:207,","0
"
11:42:22.735932,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[P.],"336372773,","115
"
11:42:22.735934,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1585910303,","1418
"
11:42:22.735935,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"7525:7660,","0
"
11:42:22.736691,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"7660:9078,","1418
"
11:42:22.736855,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"9078:9748,","1418
"
11:42:22.736858,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"9748:9794,","0
"
11:42:22.736860,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"841:887,","1418
"
11:42:22.736862,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"962684724,","1418
"
11:42:22.737616,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1:207,","0
"
11:42:22.737776,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1270624600,","1418
"
11:42:22.737780,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"4020267353,","1418
"
11:42:22.737781,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1:207,","1418
"
11:42:22.737783,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"3784870278,","0
"
11:42:22.738548,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1:207,","1418
"
11:42:22.738711,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"3295040788,","1418
"
11:42:22.738714,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1:207,","1418
"
11:42:22.738716,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1:1419,","1418
"
11:42:22.738717,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1419:2837,","0
"
11:42:22.739479,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"2837:4255,","1418
"
11:42:22.739640,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"4255:5673,","1418
"
11:42:22.739644,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"5673:7091,","1418
"
11:42:22.739645,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"7091:7413,","1418
"
11:42:22.739647,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1230219794,","1418
"
11:42:22.740412,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[P.],"1:1419,","0
"
11:42:22.740541,par21s23-in-f3.1e100.net.https,BP-Linux8.53440:,[.],"1419:2837,","1418
"
